experiment,ID,anonID,importId,goal_type,first_move_serves_goal,stepwise_salience,euclidean_salience,random_stepwise_salience,random_euclidean_salience
E2,,OStlH2C3nY,26316.0,uncover,1.0,6,6.0,8.329,8.019002183368844
E2,,VQxSgpLRo6,39232.0,clear,1.0,4,2.8284271247461903,6.775,5.353444700549628
E2,,VQxSgpLRo6,39232.0,clear,1.0,1,1.0,6.834,5.417918404392339
E2,,VQxSgpLRo6,39232.0,cover,1.0,4,3.1622776601683795,7.7,7.157538213038139
E2,,VQxSgpLRo6,39232.0,cover,1.0,1,1.0,7.962,7.397325635359063
E2,,VQxSgpLRo6,39232.0,fill,1.0,3,3.0,6.691,5.260439766374107
E2,,VQxSgpLRo6,39232.0,fill,1.0,3,2.23606797749979,6.668,5.265712663853516
E2,,VQxSgpLRo6,39232.0,move,1.0,8,6.324555320336759,6.815,5.423933186204141
E2,,VQxSgpLRo6,39232.0,move,1.0,4,2.8284271247461903,6.739,5.310952632473078
E2,,VQxSgpLRo6,39232.0,uncover,1.0,2,1.4142135623730951,8.193,7.638993001763407
E2,,VQxSgpLRo6,39232.0,uncover,1.0,2,1.4142135623730951,7.769,7.231486750910007
E2,,wXNqZsaQc2,70176.0,clear,1.0,1,1.0,6.863,5.451929988989589
E2,,wXNqZsaQc2,70176.0,clear,1.0,2,1.4142135623730951,6.824,5.425039894419451
E2,,wXNqZsaQc2,70176.0,cover,1.0,1,1.0,7.947,7.478850180950758
E2,,wXNqZsaQc2,70176.0,cover,1.0,5,4.123105625617661,7.948,7.46171737083077
E2,,wXNqZsaQc2,70176.0,fill,1.0,3,2.23606797749979,6.704,5.316310334494175
E2,,wXNqZsaQc2,70176.0,fill,1.0,5,4.123105625617661,6.762,5.355669073630273
E2,,wXNqZsaQc2,70176.0,move,1.0,4,4.0,6.704,5.328079424166046
E2,,wXNqZsaQc2,70176.0,move,1.0,2,1.4142135623730951,6.653,5.256837781646327
E2,,wXNqZsaQc2,70176.0,uncover,1.0,3,2.23606797749979,8.092,7.604988800724182
E2,,wXNqZsaQc2,70176.0,uncover,1.0,7,7.0,8.126,7.658584793348222
E2,,feejodpSKJ,47326.0,clear,1.0,1,1.0,6.638,5.105316878205079
E2,,feejodpSKJ,47326.0,clear,-1.0,4,3.1622776601683795,6.585,5.057609122951144
E2,,feejodpSKJ,47326.0,cover,1.0,2,2.0,8.56,8.058702712475707
E2,,feejodpSKJ,47326.0,cover,1.0,4,3.1622776601683795,8.803,8.298750886059326
E2,,feejodpSKJ,47326.0,fill,1.0,8,7.0710678118654755,6.476,4.97391336699032
E2,,feejodpSKJ,47326.0,fill,1.0,4,3.1622776601683795,6.286,4.832794044723923
E2,,feejodpSKJ,47326.0,move,1.0,3,2.23606797749979,6.535,5.01404968554469
E2,,feejodpSKJ,47326.0,move,1.0,2,2.0,6.478,4.967695180302573
E2,,feejodpSKJ,47326.0,uncover,1.0,10,9.055385138137417,8.502,8.019569450529143
E2,,feejodpSKJ,47326.0,uncover,1.0,8,7.0710678118654755,8.763,8.269369867958831
E2,,feejodpSKJ,97388.0,clear,1.0,3,2.23606797749979,6.857,5.419746142059505
E2,,feejodpSKJ,97388.0,clear,1.0,2,1.4142135623730951,6.927,5.503023941329818
E2,,feejodpSKJ,97388.0,cover,1.0,4,3.1622776601683795,8.078,7.513102963295725
E2,,feejodpSKJ,97388.0,cover,1.0,1,1.0,7.829,7.288843936525039
E2,,feejodpSKJ,97388.0,fill,1.0,4,3.1622776601683795,6.95,5.485443982277418
E2,,feejodpSKJ,97388.0,fill,1.0,3,2.23606797749979,6.992,5.518731809550622
E2,,feejodpSKJ,97388.0,move,1.0,7,5.385164807134504,6.999,5.553529026282531
E2,,feejodpSKJ,97388.0,move,1.0,6,4.242640687119285,6.919,5.492274929016238
E2,,feejodpSKJ,97388.0,uncover,1.0,0,0.0,8.222,7.639994542518678
E2,,feejodpSKJ,97388.0,uncover,1.0,2,2.0,8.026,7.47165864345296
E2,,Qp1vMReQWq,50905.0,clear,1.0,10,8.246211251235321,6.859,5.302068443797813
E2,,Qp1vMReQWq,50905.0,clear,1.0,2,1.4142135623730951,6.795,5.2510090368399425
E2,,Qp1vMReQWq,50905.0,cover,1.0,1,1.0,7.919,7.596656725823259
E2,,Qp1vMReQWq,50905.0,cover,1.0,1,1.0,7.851,7.527032350125577
E2,,Qp1vMReQWq,50905.0,fill,1.0,3,2.23606797749979,6.901,5.343682722224265
E2,,Qp1vMReQWq,50905.0,fill,1.0,2,2.0,6.664,5.146767389587639
E2,,Qp1vMReQWq,50905.0,move,1.0,10,8.246211251235321,6.807,5.275571919576474
E2,,Qp1vMReQWq,50905.0,move,1.0,10,9.055385138137417,6.909,5.3531471139261395
E2,,Qp1vMReQWq,50905.0,uncover,1.0,1,1.0,8.098,7.744456430833657
E2,,Qp1vMReQWq,50905.0,uncover,1.0,4,4.0,8.139,7.780727473045325
E2,,fDtn8lVBNo,62686.0,clear,1.0,9,7.280109889280518,6.651,5.248728996230089
E2,,fDtn8lVBNo,62686.0,clear,1.0,1,1.0,6.612,5.215896053183129
E2,,fDtn8lVBNo,62686.0,cover,1.0,2,1.4142135623730951,9.006,8.408885668742649
E2,,fDtn8lVBNo,62686.0,cover,1.0,6,6.0,8.652,8.104594977404028
E2,,fDtn8lVBNo,62686.0,fill,1.0,3,3.0,6.671,5.276360585685698
E2,,fDtn8lVBNo,62686.0,fill,1.0,3,3.0,6.743,5.344138324514183
E2,,fDtn8lVBNo,62686.0,move,1.0,3,3.0,6.688,5.281197841564378
E2,,fDtn8lVBNo,62686.0,move,1.0,3,2.23606797749979,6.713,5.315393559466495
E2,,fDtn8lVBNo,62686.0,uncover,1.0,14,13.038404810405298,8.683,8.134142139966619
E2,,fDtn8lVBNo,62686.0,uncover,1.0,10,9.055385138137417,8.734,8.156565673257266
E2,,M8fqMhYs5W,85609.0,clear,1.0,2,2.0,6.643,5.369819160147605
E2,,M8fqMhYs5W,85609.0,clear,1.0,1,1.0,6.734,5.469332367308347
E2,,M8fqMhYs5W,85609.0,cover,1.0,3,2.23606797749979,7.639,7.174904719407098
E2,,M8fqMhYs5W,85609.0,cover,1.0,7,7.0,7.835,7.3628007757079015
E2,,M8fqMhYs5W,85609.0,fill,1.0,3,2.23606797749979,6.547,5.287077184058518
E2,,M8fqMhYs5W,85609.0,fill,1.0,3,2.23606797749979,6.617,5.368541528309836
E2,,M8fqMhYs5W,85609.0,move,1.0,5,5.0,6.655,5.393499932013471
E2,,M8fqMhYs5W,85609.0,move,1.0,3,3.0,6.646,5.372186503865861
E2,,M8fqMhYs5W,85609.0,uncover,1.0,0,0.0,7.766,7.312016628027388
E2,,M8fqMhYs5W,85609.0,uncover,1.0,4,3.1622776601683795,7.467,6.999904449345076
E2,,Tk8J4bqV0Y,67505.0,clear,1.0,1,1.0,6.578,5.187805315160923
E2,,Tk8J4bqV0Y,67505.0,clear,1.0,8,5.830951894845301,6.448,5.072491160733021
E2,,Tk8J4bqV0Y,67505.0,cover,1.0,2,2.0,7.148,6.794533688281415
E2,,Tk8J4bqV0Y,67505.0,cover,1.0,1,1.0,7.501,7.108904602313928
E2,,Tk8J4bqV0Y,67505.0,fill,1.0,2,2.0,6.443,5.070001519617854
E2,,Tk8J4bqV0Y,67505.0,fill,1.0,5,4.123105625617661,6.258,4.932670511066452
E2,,Tk8J4bqV0Y,67505.0,move,1.0,4,2.8284271247461903,6.485,5.121823817080245
E2,,Tk8J4bqV0Y,67505.0,move,1.0,4,3.1622776601683795,6.608,5.215142998709047
E2,,Tk8J4bqV0Y,67505.0,uncover,1.0,15,15.0,7.725,7.326241983362994
E2,,Tk8J4bqV0Y,67505.0,uncover,1.0,1,1.0,7.534,7.159062831118968
E2,,GqnUjkYHIa,14189.0,clear,1.0,0,0.0,6.819,5.325804902810168
E2,,GqnUjkYHIa,14189.0,clear,1.0,6,5.0990195135927845,6.724,5.2496281054559
E2,,GqnUjkYHIa,14189.0,cover,1.0,2,2.0,8.185,7.73845381844574
E2,,GqnUjkYHIa,14189.0,cover,0.0,2,2.0,8.02,7.60193277642288
E2,,GqnUjkYHIa,14189.0,fill,1.0,3,3.0,6.782,5.285397494670789
E2,,GqnUjkYHIa,14189.0,fill,1.0,3,2.23606797749979,6.822,5.327919593825421
E2,,GqnUjkYHIa,14189.0,move,1.0,3,3.0,6.725,5.232186646483908
E2,,GqnUjkYHIa,14189.0,move,1.0,5,3.605551275463989,6.877,5.3665797479501
E2,,GqnUjkYHIa,14189.0,uncover,1.0,8,8.0,8.444,8.000728119529418
E2,,GqnUjkYHIa,14189.0,uncover,1.0,3,3.0,8.077,7.621912415631921
E2,,t1hAiR5Mym,78276.0,clear,1.0,1,1.0,6.181,4.858536724805819
E2,,t1hAiR5Mym,78276.0,clear,1.0,1,1.0,6.216,4.883047617356422
E2,,t1hAiR5Mym,78276.0,cover,1.0,1,1.0,8.026,7.651229802519465
E2,,t1hAiR5Mym,78276.0,cover,0.0,6,5.0990195135927845,7.988,7.609931626883576
E2,,t1hAiR5Mym,78276.0,fill,1.0,4,3.1622776601683795,6.411,5.025777082476986
E2,,t1hAiR5Mym,78276.0,fill,1.0,4,3.1622776601683795,6.249,4.8991900631516225
E2,,t1hAiR5Mym,78276.0,move,1.0,2,2.0,6.208,4.857303579199457
E2,,t1hAiR5Mym,78276.0,move,1.0,5,3.605551275463989,6.333,4.989275244018203
E2,,t1hAiR5Mym,78276.0,uncover,1.0,3,3.0,7.983,7.5898971615552915
E2,,t1hAiR5Mym,78276.0,uncover,1.0,1,1.0,7.921,7.544791792451485
E2,,xyRgrQA5bH,50905.0,clear,1.0,5,3.605551275463989,6.778,5.257555767485323
E2,,xyRgrQA5bH,50905.0,clear,1.0,0,0.0,6.804,5.250450570899071
E2,,xyRgrQA5bH,50905.0,cover,1.0,1,1.0,7.985,7.648892642325869
E2,,xyRgrQA5bH,50905.0,cover,1.0,1,1.0,7.923,7.585953701631181
E2,,xyRgrQA5bH,50905.0,fill,1.0,2,2.0,7.002,5.431655949799105
E2,,xyRgrQA5bH,50905.0,fill,1.0,2,2.0,6.733,5.206406298212398
E2,,xyRgrQA5bH,50905.0,move,1.0,10,8.246211251235321,6.686,5.163631708662913
E2,,xyRgrQA5bH,50905.0,move,1.0,5,5.0,6.738,5.21585137109449
E2,,xyRgrQA5bH,50905.0,uncover,1.0,2,2.0,8.14,7.806307717087284
E2,,xyRgrQA5bH,50905.0,uncover,1.0,4,4.0,8.116,7.779671434684064
E2,,RRaF0q8gq7,91484.0,clear,1.0,2,1.4142135623730951,6.712,5.292858375666193
E2,,RRaF0q8gq7,91484.0,clear,1.0,1,1.0,6.601,5.1901576386326544
E2,,RRaF0q8gq7,91484.0,cover,1.0,2,1.4142135623730951,8.44,8.07384185838657
E2,,RRaF0q8gq7,91484.0,cover,1.0,2,1.4142135623730951,8.424,8.05786719649328
E2,,RRaF0q8gq7,91484.0,fill,1.0,3,2.23606797749979,6.669,5.254259950087417
E2,,RRaF0q8gq7,91484.0,fill,1.0,2,2.0,6.615,5.188757709321175
E2,,RRaF0q8gq7,91484.0,move,1.0,9,6.708203932499369,6.63,5.2153722214820535
E2,,RRaF0q8gq7,91484.0,move,0.0,10,8.246211251235321,6.752,5.309351602546474
E2,,RRaF0q8gq7,91484.0,uncover,1.0,4,3.1622776601683795,8.644,8.304543840783433
E2,,RRaF0q8gq7,91484.0,uncover,1.0,1,1.0,8.617,8.26842922591827
E2,,gMYqwqHZNM,19487.0,clear,1.0,1,1.0,6.783,5.301489521364468
E2,,gMYqwqHZNM,19487.0,clear,1.0,1,1.0,6.919,5.395482083257272
E2,,gMYqwqHZNM,19487.0,cover,1.0,2,2.0,8.576,8.087715203147756
E2,,gMYqwqHZNM,19487.0,cover,1.0,0,0.0,8.329,7.8648473263913115
E2,,gMYqwqHZNM,19487.0,fill,1.0,3,2.23606797749979,7.062,5.5226278513829445
E2,,gMYqwqHZNM,19487.0,fill,1.0,4,3.1622776601683795,6.836,5.3675851117114055
E2,,gMYqwqHZNM,19487.0,move,1.0,7,6.082762530298219,6.806,5.3261151296339975
E2,,gMYqwqHZNM,19487.0,move,1.0,2,2.0,6.807,5.309590484499124
E2,,gMYqwqHZNM,19487.0,uncover,1.0,2,1.4142135623730951,8.412,7.950504345085483
E2,,gMYqwqHZNM,19487.0,uncover,1.0,2,1.4142135623730951,8.528,8.07352881941609
E2,,gMYqwqHZNM,28567.0,clear,1.0,5,4.123105625617661,6.64,5.290836585964432
E2,,gMYqwqHZNM,28567.0,clear,1.0,2,1.4142135623730951,6.69,5.324542311011662
E2,,gMYqwqHZNM,28567.0,cover,1.0,8,8.0,8.266,7.831088519112188
E2,,gMYqwqHZNM,28567.0,cover,1.0,2,1.4142135623730951,8.643,8.222892683442867
E2,,gMYqwqHZNM,28567.0,fill,1.0,4,3.1622776601683795,6.627,5.270746107338243
E2,,gMYqwqHZNM,28567.0,fill,1.0,2,2.0,6.524,5.189243492029841
E2,,gMYqwqHZNM,28567.0,move,1.0,7,6.082762530298219,6.486,5.162275224522742
E2,,gMYqwqHZNM,28567.0,move,1.0,15,15.0,6.753,5.366171238590716
E2,,gMYqwqHZNM,28567.0,uncover,1.0,0,0.0,8.462,8.035275368054826
E2,,gMYqwqHZNM,28567.0,uncover,1.0,2,1.4142135623730951,8.13,7.720397505228509
E2,,W67D8QfZ6c,71814.0,clear,1.0,1,1.0,6.59,5.060699114284907
E2,,W67D8QfZ6c,71814.0,clear,1.0,6,4.242640687119285,6.745,5.195629488093217
E2,,W67D8QfZ6c,71814.0,cover,0.0,9,9.0,7.673,7.285874891204632
E2,,W67D8QfZ6c,71814.0,cover,1.0,3,3.0,7.779,7.397336440455707
E2,,W67D8QfZ6c,71814.0,fill,1.0,8,7.0710678118654755,6.604,5.072393365675324
E2,,W67D8QfZ6c,71814.0,fill,1.0,4,3.1622776601683795,6.716,5.166715065615002
E2,,W67D8QfZ6c,71814.0,move,1.0,3,2.23606797749979,6.488,4.982982410979413
E2,,W67D8QfZ6c,71814.0,move,1.0,10,8.246211251235321,6.61,5.086269845788355
E2,,W67D8QfZ6c,71814.0,uncover,1.0,7,6.082762530298219,7.623,7.242975805263555
E2,,W67D8QfZ6c,71814.0,uncover,1.0,3,3.0,8.076,7.667858318002946
E2,,7OciqxgYqt,85609.0,clear,1.0,2,2.0,6.702,5.432648931487745
E2,,7OciqxgYqt,85609.0,clear,0.0,1,1.0,6.609,5.314026063210566
E2,,7OciqxgYqt,85609.0,cover,1.0,3,2.23606797749979,7.919,7.449462220619154
E2,,7OciqxgYqt,85609.0,cover,1.0,4,3.1622776601683795,7.836,7.360156146119793
E2,,7OciqxgYqt,85609.0,fill,1.0,3,2.23606797749979,6.596,5.330175032066178
E2,,7OciqxgYqt,85609.0,fill,1.0,3,2.23606797749979,6.696,5.449961878622399
E2,,7OciqxgYqt,85609.0,move,1.0,11,10.04987562112089,6.674,5.385875182272401
E2,,7OciqxgYqt,85609.0,move,1.0,3,3.0,6.679,5.392237142244366
E2,,7OciqxgYqt,85609.0,uncover,1.0,2,1.4142135623730951,7.301,6.875307857484886
E2,,7OciqxgYqt,85609.0,uncover,1.0,2,1.4142135623730951,7.872,7.423106909721268
E2,,m5zj8NzJjp,58601.0,clear,1.0,2,2.0,7.034,5.541518293309868
E2,,m5zj8NzJjp,58601.0,clear,1.0,6,4.47213595499958,6.958,5.474698008548516
E2,,m5zj8NzJjp,58601.0,cover,-1.0,7,7.0,8.023,7.748276337594944
E2,,m5zj8NzJjp,58601.0,cover,1.0,7,7.0,8.314,8.035107602257307
E2,,m5zj8NzJjp,58601.0,fill,1.0,2,2.0,7.005,5.5264153246411265
E2,,m5zj8NzJjp,58601.0,fill,0.0,2,2.0,6.974,5.486663788079068
E2,,m5zj8NzJjp,58601.0,move,1.0,5,5.0,6.927,5.464933060735957
E2,,m5zj8NzJjp,58601.0,move,0.0,6,4.47213595499958,6.92,5.430641853060385
E2,,m5zj8NzJjp,58601.0,uncover,1.0,2,2.0,8.028,7.763907352592186
E2,,m5zj8NzJjp,58601.0,uncover,1.0,3,3.0,8.365,8.083205303406597
E2,,OOleAArmoF,58692.0,clear,0.0,10,8.246211251235321,6.902,5.545329252580625
E2,,OOleAArmoF,58692.0,clear,1.0,1,1.0,6.669,5.374701691532271
E2,,OOleAArmoF,58692.0,cover,1.0,12,11.045361017187261,8.781,8.511131906076535
E2,,OOleAArmoF,58692.0,cover,1.0,2,1.4142135623730951,8.379,8.086280250583362
E2,,OOleAArmoF,58692.0,fill,1.0,7,6.082762530298219,6.712,5.3938345250065405
E2,,OOleAArmoF,58692.0,fill,1.0,13,12.041594578792296,6.826,5.502646900976873
E2,,OOleAArmoF,58692.0,move,1.0,4,3.1622776601683795,6.93,5.5643250417093215
E2,,OOleAArmoF,58692.0,move,1.0,4,3.1622776601683795,6.8,5.494465149275726
E2,,OOleAArmoF,58692.0,uncover,1.0,1,1.0,8.805,8.521127743140449
E2,,OOleAArmoF,58692.0,uncover,1.0,1,1.0,8.822,8.556561506332793
E2,,jfHZpoUmTY,27371.0,clear,1.0,10,7.615773105863909,6.336,4.885733625684761
E2,,jfHZpoUmTY,27371.0,clear,1.0,4,3.1622776601683795,6.202,4.807168886201886
E2,,jfHZpoUmTY,27371.0,cover,1.0,7,6.082762530298219,8.432,7.798109448582622
E2,,jfHZpoUmTY,27371.0,cover,1.0,3,2.23606797749979,8.333,7.698281231244071
E2,,jfHZpoUmTY,27371.0,fill,1.0,3,2.23606797749979,6.549,5.04813689679683
E2,,jfHZpoUmTY,27371.0,fill,1.0,7,6.082762530298219,6.346,4.915578404077664
E2,,jfHZpoUmTY,27371.0,move,0.0,2,1.4142135623730951,6.39,4.93352841609441
E2,,jfHZpoUmTY,27371.0,move,1.0,10,9.055385138137417,6.43,4.9714672234310875
E2,,jfHZpoUmTY,27371.0,uncover,1.0,9,8.06225774829855,8.244,7.642712473064204
E2,,jfHZpoUmTY,27371.0,uncover,1.0,9,9.0,8.422,7.799497236165173
E2,,7vnLQJ76qp,94317.0,clear,1.0,2,1.4142135623730951,6.221,4.8469363974688555
E2,,7vnLQJ76qp,94317.0,clear,1.0,6,4.47213595499958,6.289,4.898439517079583
E2,,7vnLQJ76qp,94317.0,cover,1.0,6,5.0990195135927845,7.07,6.797867951102699
E2,,7vnLQJ76qp,94317.0,cover,-1.0,6,5.0990195135927845,7.223,6.948439200747099
E2,,7vnLQJ76qp,94317.0,fill,1.0,4,4.0,6.256,4.8898343616029925
E2,,7vnLQJ76qp,94317.0,fill,1.0,15,14.035668847618199,6.414,5.009812724677407
E2,,7vnLQJ76qp,94317.0,move,1.0,7,6.082762530298219,6.16,4.801450418387443
E2,,7vnLQJ76qp,94317.0,move,1.0,10,8.246211251235321,6.317,4.927579519857592
E2,,7vnLQJ76qp,94317.0,uncover,1.0,2,1.4142135623730951,6.731,6.454169154306052
E2,,7vnLQJ76qp,94317.0,uncover,1.0,1,1.0,7.021,6.772312055647446
E2,,MK0EFX4VNI,53968.0,clear,-1.0,3,2.23606797749979,6.245,4.835730863182416
E2,,MK0EFX4VNI,53968.0,clear,1.0,8,5.830951894845301,6.198,4.788871614796532
E2,,MK0EFX4VNI,53968.0,cover,1.0,4,3.1622776601683795,8.046,7.469017176830244
E2,,MK0EFX4VNI,53968.0,cover,1.0,7,6.082762530298219,8.141,7.5650715391057695
E2,,MK0EFX4VNI,53968.0,fill,1.0,3,2.23606797749979,6.101,4.727867234758445
E2,,MK0EFX4VNI,53968.0,fill,1.0,3,2.23606797749979,6.129,4.748243823970363
E2,,MK0EFX4VNI,53968.0,move,1.0,5,4.123105625617661,6.098,4.7096099246464975
E2,,MK0EFX4VNI,53968.0,move,1.0,4,3.1622776601683795,6.095,4.71565413076295
E2,,MK0EFX4VNI,53968.0,uncover,1.0,1,1.0,8.314,7.727296504374564
E2,,MK0EFX4VNI,53968.0,uncover,0.0,0,0.0,8.055,7.474616213714598
E2,,NGNHaIj37Z,53463.0,clear,1.0,5,3.605551275463989,6.962,5.450631840199458
E2,,NGNHaIj37Z,53463.0,clear,1.0,2,1.4142135623730951,6.866,5.347795839361413
E2,,NGNHaIj37Z,53463.0,cover,1.0,4,4.0,8.64,8.115999505218447
E2,,NGNHaIj37Z,53463.0,cover,1.0,11,10.04987562112089,8.303,7.811578345159599
E2,,NGNHaIj37Z,53463.0,fill,1.0,2,2.0,6.817,5.306112007416868
E2,,NGNHaIj37Z,53463.0,fill,1.0,3,2.23606797749979,7.132,5.589321279259859
E2,,NGNHaIj37Z,53463.0,move,1.0,4,4.0,7.013,5.470475809925709
E2,,NGNHaIj37Z,53463.0,move,1.0,2,2.0,7.0,5.457349530039975
E2,,NGNHaIj37Z,53463.0,uncover,1.0,1,1.0,8.249,7.76844698574536
E2,,NGNHaIj37Z,53463.0,uncover,1.0,1,1.0,8.49,7.992833425271428
E2,,Pahd3wUdt8,47326.0,clear,1.0,1,1.0,6.481,4.974761932633611
E2,,Pahd3wUdt8,47326.0,clear,1.0,2,1.4142135623730951,6.634,5.096453133402718
E2,,Pahd3wUdt8,47326.0,cover,1.0,2,2.0,8.873,8.372980193487553
E2,,Pahd3wUdt8,47326.0,cover,1.0,4,4.0,8.645,8.157820981057508
E2,,Pahd3wUdt8,47326.0,fill,1.0,4,4.0,6.526,4.997571900197812
E2,,Pahd3wUdt8,47326.0,fill,1.0,2,2.0,6.465,4.943579545300569
E2,,Pahd3wUdt8,47326.0,move,1.0,3,2.23606797749979,6.533,5.012674752742253
E2,,Pahd3wUdt8,47326.0,move,1.0,5,5.0,6.459,4.974290507060369
E2,,Pahd3wUdt8,47326.0,uncover,1.0,10,9.055385138137417,8.54,8.022129675251216
E2,,Pahd3wUdt8,47326.0,uncover,1.0,4,4.0,8.538,8.025198065534981
E2,,Pahd3wUdt8,70176.0,clear,1.0,1,1.0,6.797,5.395243525147827
E2,,Pahd3wUdt8,70176.0,clear,1.0,2,1.4142135623730951,6.781,5.371284464979459
E2,,Pahd3wUdt8,70176.0,cover,1.0,1,1.0,7.862,7.371355702052717
E2,,Pahd3wUdt8,70176.0,cover,1.0,1,1.0,8.236,7.741203403188861
E2,,Pahd3wUdt8,70176.0,fill,1.0,3,2.23606797749979,6.739,5.365513009166223
E2,,Pahd3wUdt8,70176.0,fill,1.0,3,3.0,6.759,5.365370839834147
E2,,Pahd3wUdt8,70176.0,move,1.0,4,4.0,6.843,5.439394839892018
E2,,Pahd3wUdt8,70176.0,move,1.0,2,1.4142135623730951,6.76,5.354059246118239
E2,,Pahd3wUdt8,70176.0,uncover,1.0,11,11.0,7.955,7.465630744718448
E2,,Pahd3wUdt8,70176.0,uncover,1.0,7,7.0,8.121,7.643513039981002
E2,,WIIZ7oUZVC,91484.0,clear,1.0,2,1.4142135623730951,6.68,5.23221243777826
E2,,WIIZ7oUZVC,91484.0,clear,1.0,1,1.0,6.655,5.233036479411671
E2,,WIIZ7oUZVC,91484.0,cover,1.0,2,1.4142135623730951,8.231,7.884076643861803
E2,,WIIZ7oUZVC,91484.0,cover,1.0,2,1.4142135623730951,8.212,7.845692577259377
E2,,WIIZ7oUZVC,91484.0,fill,1.0,3,2.23606797749979,6.529,5.107825488268747
E2,,WIIZ7oUZVC,91484.0,fill,1.0,4,3.1622776601683795,6.619,5.20793288677068
E2,,WIIZ7oUZVC,91484.0,move,1.0,9,6.708203932499369,6.686,5.251323120401887
E2,,WIIZ7oUZVC,91484.0,move,1.0,2,2.0,6.757,5.30968866405372
E2,,WIIZ7oUZVC,91484.0,uncover,1.0,4,3.1622776601683795,8.226,7.887608454381065
E2,,WIIZ7oUZVC,91484.0,uncover,1.0,1,1.0,8.356,8.002717507294017
E2,,UYIZ76ZbQa,58601.0,clear,1.0,5,3.605551275463989,7.058,5.5382902214798
E2,,UYIZ76ZbQa,58601.0,clear,1.0,6,4.47213595499958,7.027,5.53561436843791
E2,,UYIZ76ZbQa,58601.0,cover,1.0,1,1.0,8.396,8.10990614545548
E2,,UYIZ76ZbQa,58601.0,cover,1.0,1,1.0,8.408,8.138990943269881
E2,,UYIZ76ZbQa,58601.0,fill,1.0,2,2.0,6.893,5.411464656476243
E2,,UYIZ76ZbQa,58601.0,fill,1.0,2,2.0,7.044,5.536011330803538
E2,,UYIZ76ZbQa,58601.0,move,1.0,5,5.0,7.047,5.544603560222733
E2,,UYIZ76ZbQa,58601.0,move,1.0,10,7.615773105863909,6.989,5.4906419006237535
E2,,UYIZ76ZbQa,58601.0,uncover,1.0,2,2.0,7.998,7.744422103555433
E2,,UYIZ76ZbQa,58601.0,uncover,1.0,3,3.0,8.185,7.924532755764243
E2,,4io9Oj3Dep,97388.0,clear,1.0,3,2.23606797749979,6.907,5.4508087182814595
E2,,4io9Oj3Dep,97388.0,clear,1.0,2,1.4142135623730951,6.914,5.4734600015974175
E2,,4io9Oj3Dep,97388.0,cover,1.0,4,3.1622776601683795,8.326,7.774965529970258
E2,,4io9Oj3Dep,97388.0,cover,1.0,1,1.0,8.163,7.622937117010429
E2,,4io9Oj3Dep,97388.0,fill,1.0,4,3.1622776601683795,6.842,5.402949385644364
E2,,4io9Oj3Dep,97388.0,fill,1.0,3,2.23606797749979,7.109,5.6279189291156495
E2,,4io9Oj3Dep,97388.0,move,1.0,7,5.385164807134504,7.035,5.582520265947217
E2,,4io9Oj3Dep,97388.0,move,1.0,6,4.242640687119285,6.856,5.430099642999765
E2,,4io9Oj3Dep,97388.0,uncover,1.0,16,16.0,8.127,7.556533710203527
E2,,4io9Oj3Dep,97388.0,uncover,1.0,4,3.1622776601683795,7.925,7.384192183844425
E2,,oFLO5Pruwf,42292.0,clear,1.0,2,1.4142135623730951,7.052,5.437974385133846
E2,,oFLO5Pruwf,42292.0,clear,1.0,3,2.23606797749979,7.016,5.385502878528315
E2,,oFLO5Pruwf,42292.0,cover,1.0,1,1.0,8.028,7.585823867860141
E2,,oFLO5Pruwf,42292.0,cover,1.0,2,2.0,8.518,8.03685416925486
E2,,oFLO5Pruwf,42292.0,fill,1.0,3,2.23606797749979,6.986,5.369151927666073
E2,,oFLO5Pruwf,42292.0,fill,1.0,2,2.0,7.132,5.489480094134746
E2,,oFLO5Pruwf,42292.0,move,1.0,3,2.23606797749979,6.893,5.299975722572257
E2,,oFLO5Pruwf,42292.0,move,1.0,4,2.8284271247461903,6.965,5.36614389729198
E2,,oFLO5Pruwf,42292.0,uncover,0.0,15,15.0,8.436,7.992661101961712
E2,,oFLO5Pruwf,42292.0,uncover,1.0,7,6.082762530298219,7.97,7.512606051825236
E2,,j74sV9osIh,68825.0,clear,1.0,8,6.324555320336759,6.888,5.387299501250019
E2,,j74sV9osIh,68825.0,clear,1.0,2,1.4142135623730951,6.756,5.269775376118311
E2,,j74sV9osIh,68825.0,cover,0.0,11,10.04987562112089,8.048,7.56510706379517
E2,,j74sV9osIh,68825.0,cover,1.0,14,14.0,8.126,7.657607503934164
E2,,j74sV9osIh,68825.0,fill,1.0,2,2.0,6.921,5.423872278734935
E2,,j74sV9osIh,68825.0,fill,1.0,6,5.0990195135927845,6.793,5.3153371862956575
E2,,j74sV9osIh,68825.0,move,1.0,4,2.8284271247461903,6.645,5.190828736512689
E2,,j74sV9osIh,68825.0,move,1.0,3,2.23606797749979,6.984,5.458894993635813
E2,,j74sV9osIh,68825.0,uncover,1.0,13,13.0,8.289,7.808064408912305
E2,,j74sV9osIh,68825.0,uncover,0.0,15,15.0,8.073,7.595916364987357
E2,,Y3TYko1Zwo,37196.0,clear,1.0,8,7.0710678118654755,6.557,5.111280182783879
E2,,Y3TYko1Zwo,37196.0,clear,1.0,1,1.0,6.602,5.138440255045985
E2,,Y3TYko1Zwo,37196.0,cover,1.0,2,1.4142135623730951,7.914,7.431094582080144
